"floatID"	"lon"	"lat"	"datetime_JULD"	"datetime_UTC"	"temp"	"sal"	"pCO2_MLR"	"press"	"flag"	"yr"	"mm"	"dd"	"ws"	"sst"	"sea_ice"
5905636	-149.594	-66.846	25326.06875	"2019-05-05 01:00:00"	-1.4697	34.0219	443.9	7.44	0	2019	5	5	NA	NA	NA
5905367	69.943	-63.027	24833.5375	"2017-12-28 12:00:00"	0.5422	33.6391	349.2	7.01	0	2017	12	28	2.757916546515	0.298776313321828	0
5905367	70.567	-63.381	24843.5625	"2018-01-07 13:00:00"	0.8456	33.6622	328.1	7.67	0	2018	1	7	4.2286276853035	0.836215661309123	0
5905367	72.84	-63.541	24853.5597222223	"2018-01-17 13:00:00"	1.0784	33.637	408.6	7.06	0	2018	1	17	3.95812800095898	1.01170077738673	0
5905367	74.709	-64.343	24863.6770833334	"2018-01-27 16:00:00"	1.4131	33.5937	439.1	7.27	0	2018	1	27	10.3291882070847	1.44387004772699	0
5905367	76.556	-63.251	24873.6888888889	"2018-02-06 16:00:00"	1.489	33.7294	383.3	7.04	0	2018	2	6	5.17201671891365	1.29530205104774	0
5905367	79.424	-63.893	24883.7458333333	"2018-02-16 17:00:00"	1.1362	33.8343	347.3	8	0	2018	2	16	3.81027209992707	1.03143997694552	0
5905367	78.989	-63.544	24903.8270833333	"2018-03-08 19:00:00"	0.7547	33.8474	372.1	7.61	0	2018	3	8	2.91986926355894	1.05915997632593	0
5905367	78.684	-64.468	24913.8680555555	"2018-03-18 20:00:00"	0.4048	33.8518	391.4	8	0	2018	3	18	8.21693368615978	-0.412393750782287	0
5905367	79.777	-64.683	24923.9041666667	"2018-03-28 21:00:00"	-1.5369	33.5167	355	7.78	0	2018	3	28	4.97250025914668	-0.9539033386786	0
5905367	81.633	-64.116	24933.9319444444	"2018-04-07 22:00:00"	-0.8063	33.8189	377.3	7.68	0	2018	4	7	3.45562308818762	-0.745359983339904	1.06680115014717
5905367	83.155	-64.255	24943.9013888889	"2018-04-17 21:00:00"	-1.2095	33.7848	381.5	4.23	0	2018	4	17	5.54325400030012	-1.27670397146344	0
5905367	82.867	-64.613	24953.9215277778	"2018-04-27 22:00:00"	-1.6905	33.776	382.3	6.84	0	2018	4	27	5.01213680101648	-1.22982461251128	35.9191271355731
5905367	83.533	-64.057	24963.9340277778	"2018-05-07 22:00:00"	-1.849	34.0089	401.1	21.41	0	2018	5	7	1.50242970378233	-1.40851516851723	34.2933554669157
5905367	84.199	-63.502	24973.9381944444	"2018-05-17 22:00:00"	-1.7603	33.8994	412.1	7.81	0	2018	5	17	3.46855374111361	-1.45208892754328	51.4015474082026
5905367	84.863	-62.948	24983.9097222222	"2018-05-27 21:00:00"	-1.7954	33.9071	414.6	7.19	0	2018	5	27	2.41085290962065	-1.51525948613131	43.0958023558211
5905367	85.143	-63.058	24993.9777777778	"2018-06-06 23:00:00"	-1.8142	34.1051	420.3	21	0	2018	6	6	3.70400430428027	-1.58195996464044	74.1159513120572
5905367	85.419	-63.167	25003.9416666667	"2018-06-16 22:00:00"	-1.6105	34.1463	439.7	4.93	0	2018	6	16	2.33566445851133	-1.60823996405303	25.8187774944357
5905367	85.697	-63.276	25013.9430555556	"2018-06-26 22:00:00"	-1.8458	34.1433	428.8	21.7	0	2018	6	26	2.09212579412864	-1.60811996405572	69.0980901729995
5905367	85.974	-63.385	25023.9041666667	"2018-07-06 21:00:00"	-1.794	34.1671	438	21.48	0	2018	7	6	2.58057414656796	-1.7799999602139	85.5281186188648
5905367	86.251	-63.494	25033.8951388889	"2018-07-16 21:00:00"	-1.7953	34.1789	441.1	22.36	0	2018	7	16	3.52738996104189	-1.7799999602139	83.6295059216909
5905367	86.527	-63.603	25043.85	"2018-07-26 20:00:00"	-1.5644	34.1436	462.7	6.73	0	2018	7	26	5.22923710517493	-1.75445500078487	53.1533233518328
5905367	86.805	-63.712	25053.85	"2018-08-05 20:00:00"	-1.7741	34.1348	447.7	7.63	0	2018	8	5	6.79436131488172	-1.48922556671321	25.8438915890345
5905637	-150.036	-69.011	24934.3576388889	"2018-04-08 08:00:00"	-1.5033	33.8061	382.3	5.88	0	2018	4	8	2.09355869062563	-1.52519996590912	0
5905637	-150.602	-69.212	24954.3916666667	"2018-04-28 09:00:00"	-1.8488	33.9009	393.4	21.81	0	2018	4	28	2.99311789232881	-1.63347996348888	74.4265208498996
5905637	-150.883	-69.312	24964.3784722222	"2018-05-08 09:00:00"	-1.8445	33.9225	398.2	21.28	0	2018	5	8	3.40201318326968	-1.7125199617222	82.1596104472216
5905637	-151.165	-69.411	24974.3708333333	"2018-05-18 08:00:00"	-1.8521	33.9428	399.1	21.61	0	2018	5	18	2.37536363028578	-1.70280956193924	87.1906418541259
5905637	-151.447	-69.511	24984.3548611111	"2018-05-28 08:00:00"	-1.8452	33.9615	401.6	21.92	0	2018	5	28	3.63313053153172	-1.7145599616766	86.7403433674689
5905637	-151.729	-69.611	24994.3409722223	"2018-06-07 08:00:00"	-1.8478	33.9829	404.7	21.54	0	2018	6	7	5.50401139730156	-1.74999996088445	88.2370370786175
5905637	-152.01	-69.711	25004.3284722222	"2018-06-17 07:00:00"	-1.8393	34.0093	407.6	20.97	0	2018	6	17	2.67836530903374	-1.76999996043742	93.1079111338221
5905637	-152.292	-69.811	25014.3138888889	"2018-06-27 07:00:00"	-1.8442	34.0365	402.3	20.36	0	2018	6	27	5.52261228543331	-1.7799999602139	77.6698392137468
5905637	-152.574	-69.91	25024.2965277778	"2018-07-07 07:00:00"	-1.82	34.0669	406.8	20.07	0	2018	7	7	5.85827960270123	-1.78999995999038	92.4269122885942
5905637	-152.855	-70.01	25034.2798611111	"2018-07-17 06:00:00"	-1.8157	34.081	416.2	21.36	0	2018	7	17	3.33568208116502	-1.76459996055812	88.8275446332375
5905634	-173.693	-70.042	25206.9194444445	"2019-01-05 22:00:00"	-1.593	33.5829	381.5	7.82	0	2019	1	5	4.85569579237178	-1.50371996638924	34.3864071528997
5905634	-173.603	-69.961	25217.15	"2019-01-16 03:00:00"	-1.2535	33.4699	382.9	6.67	0	2019	1	16	3.07902977602713	-1.08871997566521	0
5905373	139.888	-60.326	24863.7861111111	"2018-01-27 18:00:00"	1.9853	33.588	377.2	7.67	0	2018	1	27	2.97646742391881	2.26999610926163	0
5905373	141.655	-60.07	24923.8888888889	"2018-03-28 21:00:00"	2.445	33.6503	411.8	7.76	0	2018	3	28	4.4732570218668	2.51971994367987	0
5905373	141.865	-60.21	24933.9354166667	"2018-04-07 22:00:00"	2.3273	33.6584	419.5	6.59	0	2018	4	7	1.81612744701449	1.95814395623208	0
5905373	142.025	-60.334	24944.025	NA	2.2007	33.6471	418.3	5.28	0	NA	NA	NA	NA	NA	NA
5905373	142.302	-60.468	24954.1375	"2018-04-28 03:00:00"	1.996	33.6556	428.4	7.9	0	2018	4	28	2.75590246099148	1.5314062057704	0
5905373	142.69	-60.615	24964.1340277778	"2018-05-08 03:00:00"	1.5025	33.676	435.4	7.09	0	2018	5	8	2.50806774577604	1.15350397421717	0
5905373	143.454	-60.791	24974.1659722222	"2018-05-18 03:00:00"	0.4446	33.738	428.3	7.73	0	2018	5	18	1.05088285730643	0.296851193364868	0
5905373	144.364	-61.054	24984.1659722222	"2018-05-28 03:00:00"	0.6065	33.7395	433.4	7.92	0	2018	5	28	2.78677287476254	0.250355034404127	0
5905373	145.298	-61.014	24994.2993055555	"2018-06-07 07:00:00"	-0.2039	33.7744	436.9	7.62	0	2018	6	7	1.25853680081122	0.133239997021849	0
5905373	146.433	-60.775	25004.3069444444	"2018-06-17 07:00:00"	-0.5136	33.7787	421.8	8.17	0	2018	6	17	2.64305046634628	-0.334511992523067	0
5905374	139.752	-62.854	24865.9756944445	"2018-01-29 23:00:00"	0.8642	33.7993	382.2	9.23	0	2018	1	29	3.09832878816087	1.14282701445582	0
5905374	138.533	-62.83	24875.9701388889	"2018-02-08 23:00:00"	1.1757	33.7886	392.2	6.81	0	2018	2	8	2.70588419152695	1.21227517290354	0
5905374	138.156	-62.594	24885.96875	"2018-02-18 23:00:00"	1.4448	33.8005	378.4	7.54	0	2018	2	18	1.52137913667093	1.64395372325477	0
5905374	137.583	-63.025	24895.9583333334	"2018-02-28 23:00:00"	1.6871	33.7821	369	7.49	0	2018	2	28	1.29930195333702	1.54065596556366	0
5905374	138.455	-62.859	24906.0118055556	NA	1.5262	33.795	370.2	7.57	0	NA	NA	NA	NA	NA	NA
5905374	137.209	-62.726	24916.1208333333	"2018-03-21 02:00:00"	1.1567	33.8275	372.7	6.71	0	2018	3	21	1.52656098039181	1.15391741420794	0
5905374	138.854	-62.598	24936.43125	"2018-04-10 10:00:00"	0.9625	33.8316	402.9	6.33	0	2018	4	10	2.69350337019927	0.613842866279538	0
5905374	138.798	-62.589	24946.5923611111	"2018-04-20 14:00:00"	0.7052	33.8205	395.4	7.49	0	2018	4	20	1.18542707112919	-0.0529811188157813	0
5905374	137.678	-62.953	24956.6222222223	"2018-04-30 14:00:00"	0.3871	33.8323	397.8	7.84	0	2018	4	30	1.68591434044152	0.1688771162253	0
5905374	138.074	-62.99	24966.7326388889	"2018-05-10 17:00:00"	0.0837	33.8785	407	5.99	0	2018	5	10	1.36143935218858	-0.0987903977918709	0
5905374	137.954	-62.956	24976.8763888889	"2018-05-20 21:00:00"	-0.6764	33.9371	408.8	3.97	0	2018	5	20	4.27618353586155	-0.942616138930886	0
5905374	137.855	-63.568	24987.0930555556	"2018-05-31 02:00:00"	-0.8638	33.9576	415.6	7.57	0	2018	5	31	2.05570071341734	-1.19142557336956	0
5905374	136.275	-63.989	24997.1701388889	"2018-06-10 04:00:00"	-1.711	33.9618	405.9	7.57	0	2018	6	10	3.24881170961476	-1.32927997028828	75.7662929516035
5905374	136.575	-64.006	25007.1868055556	"2018-06-20 04:00:00"	-1.8358	33.9383	393.8	21.39	0	2018	6	20	2.14496916631477	-1.52031196601838	61.1649745237183
5905374	136.875	-64.023	25017.1805555555	"2018-06-30 04:00:00"	-1.7117	34.1696	424.7	7.55	0	2018	6	30	1.34229610849945	-1.74735996094346	71.7083378560617
5905374	137.175	-64.039	25027.1701388889	"2018-07-10 04:00:00"	-1.8184	34.1261	424.1	21.34	0	2018	7	10	1.10358554906011	-1.75417596079111	86.9907075655203
5905374	137.475	-64.056	25037.1631944445	"2018-07-20 03:00:00"	-1.6451	33.9294	407.4	7.74	0	2018	7	20	1.97474362789248	-1.70860796180963	74.7945066042791
5905374	138.074	-64.09	25057.1430555555	"2018-08-09 03:00:00"	-1.7611	34.1001	423.3	11.08	0	2018	8	9	1.13763424907795	-1.78859996002167	72.8841183361007
5905374	138.373	-64.106	25067.1125	"2018-08-19 02:00:00"	-1.7914	34.0832	411.3	21.56	0	2018	8	19	2.02735285773656	-1.75931996067613	83.500961014487
5905374	138.673	-64.123	25077.1138888889	"2018-08-29 02:00:00"	-1.7926	34.0515	432.9	21.33	0	2018	8	29	0.900292851401962	-1.7799999602139	82.7088398050507
5905374	138.972	-64.14	25087.0756944445	"2018-09-08 01:00:00"	-1.8148	34.0353	420.8	21.7	0	2018	9	8	3.04822557830188	-1.78059996020049	79.4403749723521
5905374	139.272	-64.157	25097.0798611111	"2018-09-18 01:00:00"	-1.8482	34.0602	424.2	21.59	0	2018	9	18	1.67975809014376	-1.76768732048911	87.7280893021025
5905374	139.571	-64.173	25107.0576388889	"2018-09-28 01:00:00"	-1.7867	34.0955	429.9	21.46	0	2018	9	28	3.73381407388261	-1.7719199603945	83.5177395895166
5905374	139.871	-64.19	25117.0604166667	"2018-10-08 01:00:00"	-1.7924	34.1281	435.4	21.3	0	2018	10	8	1.41126176084624	-1.78259996015578	88.2404928821407
5905374	140.17	-64.207	25127.0291666667	NA	-1.8039	34.1358	436.5	21.36	0	NA	NA	NA	NA	NA	NA
5906005	-30.879	-60.284	25280.3805555556	"2019-03-20 09:00:00"	0.1525	33.7913	404.2	7.41	0	2019	3	20	14.2239837957219	0.126723517167505	0
5906005	-30.484	-60.227	25290.4625	"2019-03-30 11:00:00"	0.0174	33.8155	396.8	7.28	0	2019	3	30	11.2337959332253	0.219879995085299	0
5906005	-30.305	-60.235	25300.5763888889	"2019-04-09 13:00:00"	-0.4247	33.9383	396.6	6.37	0	2019	4	9	NA	NA	NA
5906005	-30.211	-60.316	25310.7333333333	"2019-04-19 17:00:00"	-0.5051	33.9874	403.6	7.6	0	2019	4	19	NA	NA	NA
5906005	-30.373	-60.452	25320.79375	"2019-04-29 19:00:00"	-0.6238	34.0032	419	7.91	0	2019	4	29	NA	NA	NA
5906005	-30.557	-60.115	25411.00625	NA	-1.8532	34.1759	499.8	20.26	0	NA	NA	NA	NA	NA	NA
5906005	-30.586	-60.084	25420.9902777778	"2019-08-07 23:00:00"	-1.853	34.2024	512.6	19.23	0	2019	8	7	NA	NA	NA
5905639	-129.517	-67.004	24948.8791666667	"2018-04-22 21:00:00"	-1.5916	33.6275	363.4	7.36	0	2018	4	22	2.04393105128896	-1.68050172243786	0
5905639	-129.769	-66.959	24958.9083333333	"2018-05-02 21:00:00"	-1.6573	33.6766	375.8	4.97	0	2018	5	2	3.27763310012011	-1.52043068601573	0
5905639	-130.016	-66.954	24968.9791666666	"2018-05-12 23:00:00"	-1.7871	33.6895	375	7.28	0	2018	5	12	3.58918643935387	-1.79999995976686	0
5905639	-126.68	-67.096	25079.0840277778	"2018-08-31 02:00:00"	-1.8124	34.0298	405.5	21.38	0	2018	8	31	4.15930373467708	-1.7799999602139	89.6148758921582
5905639	-126.377	-67.109	25089.0805555555	"2018-09-10 01:00:00"	-1.7944	34.0471	413.5	21.6	0	2018	9	10	5.48681632525329	-1.75999996066093	89.1319967224471
5905639	-126.074	-67.122	25099.0736111111	"2018-09-20 01:00:00"	-1.7941	34.0501	415.5	21.67	0	2018	9	20	2.27945712634741	-1.76011996065825	80.1777445355097
5905639	-125.771	-67.134	25109.06875	"2018-09-30 01:00:00"	-1.7988	34.045	416.4	21.22	0	2018	9	30	3.42652860668666	-1.74999996088445	73.0824676352776
5905639	-125.468	-67.147	25119.0645833333	"2018-10-10 01:00:00"	-1.7997	34.0474	446.7	20.82	0	2018	10	10	2.58274994153037	-1.70999996177852	61.0733787992944
5905639	-125.165	-67.16	25129.0645833333	"2018-10-20 01:00:00"	-1.8137	34.0426	451.9	21.7	0	2018	10	20	4.94293409871203	-1.74277596104592	75.25279868386
5905639	-124.863	-67.173	25139.0576388889	"2018-10-30 01:00:00"	-1.8161	34.046	437.6	21.62	0	2018	10	30	2.20141286441326	-1.75999996066093	83.2209663669526
5905639	-124.56	-67.186	25149.0555555555	"2018-11-09 01:00:00"	-1.8059	34.0374	479.3	21.68	0	2018	11	9	3.35093960244352	-1.75243996082991	83.3047908697099
5905639	-124.257	-67.199	25159.0583333333	"2018-11-19 01:00:00"	-1.7826	33.9781	453.8	6.64	0	2018	11	19	5.99411290703422	-1.71139708174729	76.4126560883977
5905639	-123.954	-67.212	25169.05625	"2018-11-29 01:00:00"	-1.6415	33.9731	429.5	6.7	0	2018	11	29	1.64360686956265	-1.68445964234939	62.6404329706738
5905639	-123.651	-67.225	25179.0541666667	"2018-12-09 01:00:00"	-1.5839	33.9133	453.6	7.47	0	2018	12	9	4.06445074556244	-1.66420796280205	55.5154865217439
5905639	-123.344	-67.238	25189.1743055555	"2018-12-19 04:00:00"	-1.4841	33.7259	459.1	7.18	0	2018	12	19	2.17876933829068	-1.41600044834992	33.4007273410414
5905639	-123.041	-67.251	25199.1805555555	"2018-12-29 04:00:00"	-1.1991	33.493	482	7.8	0	2018	12	29	6.66564503699862	-0.866626540629387	0
5905639	-122.516	-67.488	25209.3777777777	"2019-01-08 09:00:00"	-0.7431	33.6371	448.2	6.89	0	2019	1	8	2.02067387445169	0.336581432476814	0
5905639	-122.024	-67.592	25219.5513888889	"2019-01-18 13:00:00"	-0.09	33.4867	439.3	7.52	0	2019	1	18	5.21547304349176	-0.00703999984264325	0
5905639	-121.61	-67.379	25229.7361111111	"2019-01-28 17:00:00"	0.1929	33.5768	488.9	7.75	0	2019	1	28	3.8336362525129	0.580979187014105	0
5905639	-121.428	-67.338	25239.9472222222	"2019-02-07 22:00:00"	0.4531	33.5913	481	7.56	0	2019	2	7	3.57158734855444	0.538073747973121	0
5905639	-121.166	-67.366	25249.9770833333	"2019-02-17 23:00:00"	0.2989	33.6233	485.2	7.33	0	2019	2	17	5.60477096637792	0.0301009593271913	0
5905639	-120.699	-67.255	25260.0097222222	NA	0.3665	33.6068	486.3	7.91	0	NA	NA	NA	NA	NA	NA
5905639	-119.907	-67.128	25270.0888888889	"2019-03-10 02:00:00"	0.4283	33.6194	474.6	7.63	0	2019	3	10	4.25044778634699	0.862781420715327	0
5905639	-119.71	-67.43	25280.1625	"2019-03-20 03:00:00"	0.2576	33.6529	491.7	7.32	0	2019	3	20	9.09090107611729	0.0695399984456566	0
5905639	-119.842	-67.562	25290.25625	"2019-03-30 06:00:00"	-0.0913	33.6713	511.9	7.51	0	2019	3	30	10.0093507461761	-0.428359990425407	0
5905639	-119.756	-67.614	25300.3104166667	"2019-04-09 07:00:00"	-0.8118	33.7814	549.6	4.92	0	2019	4	9	NA	NA	NA
5905639	-119.184	-67.661	25310.48125	"2019-04-19 11:00:00"	-1.0363	33.7937	560.1	4.96	0	2019	4	19	NA	NA	NA
5905639	-119.341	-67.822	25320.5875	"2019-04-29 14:00:00"	-1.2302	33.7955	564.9	7.74	0	2019	4	29	NA	NA	NA
5905639	-119.678	-67.841	25330.6208333333	"2019-05-09 14:00:00"	-1.619	33.7985	568.2	7.89	0	2019	5	9	NA	NA	NA
5906033	29.957	-65.504	25310.5944444444	"2019-04-19 14:00:00"	-0.8436	33.9904	328	6.85	0	2019	4	19	NA	NA	NA
5906033	29.315	-65.544	25320.6680555556	"2019-04-29 16:00:00"	-1.1728	33.998	333.9	7.06	0	2019	4	29	NA	NA	NA
5906033	28.516	-65.639	25330.7854166667	"2019-05-09 18:00:00"	-1.5639	33.9977	328.6	7.69	0	2019	5	9	NA	NA	NA
5906033	28.184	-65.681	25340.7875	"2019-05-19 18:00:00"	-1.8343	34.0869	342	16.61	0	2019	5	19	NA	NA	NA
5906033	27.853	-65.722	25350.7756944444	"2019-05-29 18:00:00"	-1.8553	34.1603	344	21.64	0	2019	5	29	NA	NA	NA
5906033	27.523	-65.764	25360.7569444445	"2019-06-08 18:00:00"	-1.8507	34.2226	350.1	21.63	0	2019	6	8	NA	NA	NA
5906033	27.192	-65.805	25370.7444444444	"2019-06-18 17:00:00"	-1.8622	34.2485	349	21.51	0	2019	6	18	NA	NA	NA
5906033	26.861	-65.847	25380.7291666666	"2019-06-28 17:00:00"	-1.8557	34.2626	352	21.7	0	2019	6	28	NA	NA	NA
5906033	26.53	-65.888	25390.71875	"2019-07-08 17:00:00"	-1.8491	34.2742	352.7	21.69	0	2019	7	8	NA	NA	NA
5906033	26.199	-65.93	25400.6993055556	"2019-07-18 16:00:00"	-1.8469	34.2958	356.3	20.49	0	2019	7	18	NA	NA	NA
5906033	25.868	-65.971	25410.6875	"2019-07-28 16:00:00"	-1.8202	34.3204	361.5	21.55	0	2019	7	28	NA	NA	NA
5906033	25.537	-66.013	25420.6722222222	"2019-08-07 16:00:00"	-1.8068	34.3553	364.7	21.22	0	2019	8	7	NA	NA	NA
5906033	25.206	-66.054	25430.6597222222	"2019-08-17 15:00:00"	-1.7669	34.3843	370.7	7.42	0	2019	8	17	NA	NA	NA
5906033	24.875	-66.096	25440.6458333334	"2019-08-27 15:00:00"	-1.7997	34.3798	365.5	20.66	0	2019	8	27	NA	NA	NA
5906033	24.544	-66.137	25450.6277777777	"2019-09-06 15:00:00"	-1.8079	34.3794	365.2	21.82	0	2019	9	6	NA	NA	NA
5906033	24.213	-66.179	25460.6048611111	"2019-09-16 14:00:00"	-1.7853	34.3827	369.8	23.71	0	2019	9	16	NA	NA	NA
5906033	23.883	-66.22	25470.5805555555	"2019-09-26 13:00:00"	-1.7625	34.4007	365.9	5.79	0	2019	9	26	NA	NA	NA
5906033	23.552	-66.262	25480.5743055556	"2019-10-06 13:00:00"	-1.8194	34.3918	370.8	21.51	0	2019	10	6	NA	NA	NA
5906033	23.221	-66.304	25490.5513888889	"2019-10-16 13:00:00"	-1.842	34.3895	365.3	22.39	0	2019	10	16	NA	NA	NA
5906033	22.89	-66.345	25500.53125	"2019-10-26 12:00:00"	-1.8366	34.3864	363.2	23.97	0	2019	10	26	NA	NA	NA
5906033	22.559	-66.387	25510.5104166666	"2019-11-05 12:00:00"	-1.8423	34.3864	363.7	21.79	0	2019	11	5	NA	NA	NA
5906033	22.228	-66.428	25520.5013888889	"2019-11-15 12:00:00"	-1.8322	34.3717	364.1	21.8	0	2019	11	15	NA	NA	NA
5906033	21.898	-66.47	25530.4798611111	"2019-11-25 11:00:00"	-1.82	34.345	359.3	21.04	0	2019	11	25	NA	NA	NA
5906033	20.564	-66.637	25570.7159722223	"2020-01-04 17:00:00"	-0.8378	33.7938	306.6	3.97	0	2020	1	4	NA	NA	NA
5905993	-6.93200000000002	-69.037	25207.7847222222	"2019-01-06 18:00:00"	-0.3949	34.1576	379.1	10.55	0	2019	1	6	18.7513736935568	-0.366410231810105	0
5905993	-6.76999999999998	-69.2	25217.8298611111	"2019-01-16 19:00:00"	-0.0603	34.1999	359.6	7.54	0	2019	1	16	13.954294553104	-0.518579988408833	0
5905993	-6.63600000000002	-69.374	25227.8736111111	"2019-01-26 20:00:00"	-0.3211	34.2136	349.9	5.33	0	2019	1	26	13.9814261126965	-0.549114707726324	0
5905993	-7.15199999999999	-69.63	25237.89375	"2019-02-05 21:00:00"	0.2975	34.2226	332.6	7.42	0	2019	2	5	9.99277812911225	-0.234406394760602	0
5905993	-8.47800000000001	-69.783	25247.8826388889	"2019-02-15 21:00:00"	-0.5502	33.462	255.4	7.68	0	2019	2	15	7.76843933477635	-0.266847674035493	3.73711262671567
5905993	-9.84399999999999	-69.763	25257.8743055556	"2019-02-25 20:00:00"	0.0269	34.1569	335.3	3.97	0	2019	2	25	9.48660995205776	-0.303075513225744	0
5905993	-10.478	-70.125	25267.8729166667	"2019-03-07 20:00:00"	-1.4004	33.5987	272.2	7.77	0	2019	3	7	7.56907856686283	-0.945839978858822	19.917796677595
5905993	-11.496	-70.218	25277.8763888889	"2019-03-17 21:00:00"	-1.5423	33.968	345.8	6.39	0	2019	3	17	15.1128124967834	-1.25444141196105	16.9113927254215
5906002	92.36	-62.182	25190.7743055555	"2018-12-20 18:00:00"	0.2041	33.6722	349.1	7.84	0	2018	12	20	3.5542650597223	0.0494799988940339	0
5906002	91.019	-62.093	25200.7847222222	"2018-12-30 18:00:00"	0.5103	33.5235	353.3	7.66	0	2018	12	30	4.77978750990647	0.947541738820794	0
5906002	90.897	-62.121	25210.9652777778	"2019-01-09 23:00:00"	0.6206	33.4453	327.5	7.37	0	2019	1	9	3.24205795762327	0.935868139081715	0
5906002	90.462	-62.038	25221.0701388889	"2019-01-20 01:00:00"	1.2926	33.5302	334.8	7	0	2019	1	20	3.9089597254972	1.17147309381554	0
5906002	89.777	-62.171	25231.1055555556	"2019-01-30 02:00:00"	1.2348	33.5151	370.1	7.63	0	2019	1	30	1.78066420279327	1.39199996888638	0
5906002	90.023	-62.169	25241.1451388889	"2019-02-09 03:00:00"	1.4215	33.5226	348.6	7.58	0	2019	2	9	2.94023353046443	1.77639804029441	0
5906002	88.736	-61.863	25261.3902777778	"2019-03-01 09:00:00"	1.1621	33.7316	355	7.04	0	2019	3	1	2.56818391389266	1.35151932979119	0
5906002	89.103	-62.033	25271.4708333333	"2019-03-11 11:00:00"	1.0652	33.6161	365.9	6.33	0	2019	3	11	5.32511919618419	0.867836140602348	0
5906002	89.651	-61.616	25281.5395833333	"2019-03-21 12:00:00"	0.6812	33.6806	371.6	6.06	0	2019	3	21	4.38790107004755	0.973285098245383	0
5906002	91.722	-61.169	25291.6930555556	"2019-03-31 16:00:00"	1.2041	33.805	390.6	7.93	0	2019	3	31	3.87167923520461	0.9883884579078	0
5906002	92.566	-60.977	25301.78125	"2019-04-10 18:00:00"	0.2085	33.7575	380.5	7.81	0	2019	4	10	NA	NA	NA
5906002	92.169	-60.827	25311.80625	"2019-04-20 19:00:00"	0.0225	33.8146	401.5	7.12	0	2019	4	20	NA	NA	NA
5906002	93.242	-60.679	25321.8506944445	"2019-04-30 20:00:00"	0.5296	33.8794	419.9	6.07	0	2019	4	30	NA	NA	NA
5906002	93.849	-60.06	25331.9166666666	"2019-05-10 21:00:00"	0.2327	33.9012	423.5	7.73	0	2019	5	10	NA	NA	NA
5906002	92.587	-61.007	25341.9701388889	"2019-05-20 23:00:00"	-0.414	33.9127	424.6	6.16	0	2019	5	20	NA	NA	NA
5906002	93.381	-61.077	25352.0555555555	"2019-05-31 01:00:00"	-0.0288	33.9074	421.7	7.29	0	2019	5	31	NA	NA	NA
5906002	92.954	-60.356	25362.0659722222	"2019-06-10 01:00:00"	-0.391	33.9377	426	9.64	0	2019	6	10	NA	NA	NA
5906002	92.098	-60.053	25372.1479166667	"2019-06-20 03:00:00"	-0.6893	33.9315	420.1	6.83	0	2019	6	20	NA	NA	NA
5906002	90.9	-60.172	25382.1729166667	"2019-06-30 04:00:00"	-0.9853	33.9183	416	7.88	0	2019	6	30	NA	NA	NA
5906002	89.023	-60.822	25392.2284722222	"2019-07-10 05:00:00"	-0.9251	33.9181	416.8	7.68	0	2019	7	10	NA	NA	NA
5906002	90.042	-61.142	25402.2659722222	"2019-07-20 06:00:00"	-1.7152	33.8331	395.4	7.81	0	2019	7	20	NA	NA	NA
5906002	90.542	-60.539	25412.3	"2019-07-30 07:00:00"	-1.7654	33.8198	397.6	7.63	0	2019	7	30	NA	NA	NA
5906002	89.786	-60.436	25422.3194444445	"2019-08-09 07:00:00"	-1.7315	33.8551	412.9	7.25	0	2019	8	9	NA	NA	NA
5906002	88.445	-60.045	25432.5041666667	"2019-08-19 12:00:00"	-1.6486	33.8855	407.9	7.76	0	2019	8	19	NA	NA	NA
5906002	90.711	-60.462	25482.9319444444	"2019-10-08 22:00:00"	-1.6207	33.8091	398.2	7.84	0	2019	10	8	NA	NA	NA
5906002	93.062	-60.576	25492.9354166667	"2019-10-18 22:00:00"	-1.6812	33.8963	401.6	6.21	0	2019	10	18	NA	NA	NA
5906034	29.997	-63.026	25311.9847222222	"2019-04-20 23:00:00"	0.0363	33.8125	378.2	4.52	0	2019	4	20	NA	NA	NA
5906034	30.22	-63.249	25321.9756944445	"2019-04-30 23:00:00"	-0.4109	33.8422	368.2	6.98	0	2019	4	30	NA	NA	NA
5906034	31.165	-62.716	25331.9930555555	"2019-05-10 23:00:00"	-0.847	33.8772	380.5	6.12	0	2019	5	10	NA	NA	NA
5906034	31.512	-62.111	25341.9847222222	"2019-05-20 23:00:00"	-1.2217	33.9291	397.1	4.89	0	2019	5	20	NA	NA	NA
5906034	31.327	-61.751	25352.0013888889	NA	-1.3961	33.9252	410.2	7.4	0	NA	NA	NA	NA	NA	NA
5906034	30.679	-61.798	25362.0006944444	NA	-1.2156	33.9037	416	5.35	0	NA	NA	NA	NA	NA	NA
5906034	30.226	-61.746	25372.1611111111	"2019-06-20 03:00:00"	-1.4915	33.9031	433.4	7.79	0	2019	6	20	NA	NA	NA
5906034	30.695	-61.463	25382.20625	"2019-06-30 04:00:00"	-1.4626	33.9191	426.3	7.66	0	2019	6	30	NA	NA	NA
5906034	30.61	-61.787	25392.3118055556	"2019-07-10 07:00:00"	-1.6818	33.9201	421.4	7.76	0	2019	7	10	NA	NA	NA
5906034	30.464	-61.882	25402.3298611111	"2019-07-20 07:00:00"	-1.8416	33.9997	423	21.74	0	2019	7	20	NA	NA	NA
